name,companyType,employeeCountRange,foundedYear,industries,numFollowers,specialties,squareLogoUrl,websiteUrl,group
Exertis Ireland,Public Company,51-200,1980,Information Technology & Services,more than 1000,Not Specified,https://media.licdn.com/dms/image/C560BAQHWPwx1UBWdIQ/company-logo_200_200/0?e=2132524800&v=beta&t=eH5T0HkhhNdE3BEI0i_ZI_G_RUA06mC5o6neoQV7zoQ,www.exertis.ie,it
WEBZEN Dublin Ltd.,Privately Held,11-50,2006,Computer Games,more than 1000,Not Specified,https://media.licdn.com/dms/image/C560BAQF14eQyM5wG0Q/company-logo_200_200/0?e=2132524800&v=beta&t=LRnVNkuZIpW50g1ywG6dpvYJXy9iYXTQzg5I2IT4uaE,http://www.webzen.com/main,it
Unity Technology Solutions,Privately Held,51-200,1996,Information Technology & Services,more than 1000,"Cloud Services - private, public or hybrid cloud,Data Infrastructure,Unified Communications,Security,IT Contract Resourcing,Managed Services",https://media.licdn.com/dms/image/C510BAQEdqcIPw7M1Yw/company-logo_200_200/0?e=2132524800&v=beta&t=MFyWYSsqK_dOcEMjALjPey3wsB7rXPOFNVh63J0jCJk,www.unity.ie,it
OASIS Group - Information Secured,Privately Held,201-500,1999,Information Services,more than 1000,"Records and Information Management (RIM),Archiving,Vault Storage,Destruction Services,Shredding,Information Workflow Processing,Data Backup,Data Recovery Services,Digitalisation,GDPR,Business Continuity,Microfiche,Microfilm,Tape Restoration",https://media.licdn.com/dms/image/C560BAQFyVQR_b0HupA/company-logo_200_200/0?e=2132524800&v=beta&t=3eO6kT-M3cX7_aBGK_7u9DyxOKQL7ATIsenQC6dGZ1g,www.OASISGroup.com,it
IT Force,Privately Held,11-50,1999,Information Technology & Services,more than 1000,"IT Managed Services,IT Contracting,Virtualisation,Cloud Computing,IT Mobility,Web Content Filtering,Mobile Device Management (MDM),Microsoft Solutions,Bring Your Own Device (BYOD),IT Recruitment",https://media.licdn.com/dms/image/C4E0BAQFChrnMjsDeQA/company-logo_200_200/0?e=2132524800&v=beta&t=3QoANGskZ2btVKDabsnQlZZcjBEbj-jrAbUL_CCniOo,https://www.itforce.ie,it
e-Celtic Limited,Privately Held,51-200,2002,Information Technology & Services,more than 1000,"Scanning and Digitisation,Document Management,Bespoke Application Development,Responsive Web Design & Development,Digital Marketing.",https://media.licdn.com/dms/image/C560BAQE0d9DnP3Uo2g/company-logo_200_200/0?e=2132524800&v=beta&t=0l7gk4mVrEDhHDF0wxXtzqXHCyaqvzDc4yjY-bMoxHc,www.eceltic.ie,it
Ordnance Survey Ireland,Government Agency,201-500,1824,Information Technology & Services,more than 1000,"Geographic Information Systems,Tourism & Leisure Mapping,Professional Mapping,Mapping Web Services,Mapping Advisory Service,Interactive Mapping Providers",https://media.licdn.com/dms/image/C560BAQGbWDzw04PYbg/company-logo_200_200/0?e=2132524800&v=beta&t=3qxkO3QzmkkNaizv9fZJOoeNYALTJ30ZNZN-c5yP-eI,http://www.osi.ie/,it
Rockall Technologies,Privately Held,51-200,1999,Computer Software,more than 1000,"Experts in enterprise collateral management,Commercial banking,Wealth management,Trade and commodity finance",https://media.licdn.com/dms/image/C560BAQFPReQ-DQclgA/company-logo_200_200/0?e=2132524800&v=beta&t=GqjzoPzjsoboIod3ZwvhkzddrjYWHiTvB302gQGxkJw,www.rockalltech.com,it
itContracting,Public Company,51-200,Undisclosed,Information Technology & Services,more than 1000,"IT Recruitment,IT Contracting,Jobs,Ireland,Dublin,Cork,Waterford,Kildare,Contract,Permanent,Technology",https://media.licdn.com/dms/image/C4D0BAQEmnMYX6bn4-g/company-logo_200_200/0?e=2132524800&v=beta&t=RXWUromqJd0i6b7oi6EZ0mUm43YNUQb48B-NN9z2Rw4,itcontracting.ie,it
Scrapinghub,Privately Held,51-200,2010,Information Technology & Services,more than 1000,"Web crawling,Web scraping,Scraping,Scrapy,Data Science",https://media.licdn.com/dms/image/C4E0BAQFq3kB_AkwU-Q/company-logo_200_200/0?e=2132524800&v=beta&t=n-JQocWg1MrLoAQMuOjHBruizG7NmY-RJrU7ZDrbls8,https://scrapinghub.com,it
Cora Systems,Privately Held,51-200,1999,Computer Software,more than 1000,"Enterprise Project Management Software,Enterprise Program Management Software",https://media.licdn.com/dms/image/C560BAQEIIbzU9toIZA/company-logo_200_200/0?e=2132524800&v=beta&t=QxVbPVao9NT8wiZOd6xvaMi3Gdy-AMBIudz-TniC_uw,https://corasystems.com/,it
Clanwilliam Health,Privately Held,51-200,1987,Information Technology & Services,more than 1000,"General Practice Management Software,Pharmacy PMR Software,Hospital pharmacy software,Private consultant software",https://media.licdn.com/dms/image/C560BAQFJKBhxmwqITA/company-logo_200_200/0?e=2132524800&v=beta&t=SteAHJUZQDs8Hx9mt_1WxnZ7VHtuy2i6R_GLuNMK8Mw,www.clanwilliamhealth.com,it
QUMAS,Privately Held,51-200,1994,Computer Software,more than 1000,"Electronic Document Management,Process Management (Compliants, CAPA, Deviation, Change Control, Audit),GxP Compliance Management,Quality Management",https://media.licdn.com/dms/image/C510BAQEsfVvGD1ewWA/company-logo_200_200/0?e=2132524800&v=beta&t=uL2g3ssoi4Td6Slf3smq2gjhlkIUmyfcBhm0o47kZEc,www.qumas.com,it
Ocuco Limited,Privately Held,201-500,1993,Computer Software,more than 1000,"Optical Retail Practice Management Software,Practice Management System,Software for Opticians,Lab Management System,Diabetic Screening Software,Enterprise POS systems,Point of Sale Software,Clinical Software",https://media.licdn.com/dms/image/C510BAQHznqtamK4x9Q/company-logo_200_200/0?e=2132524800&v=beta&t=3dLBgAqLrNITMlHhaam4Fx3xo01dgoAayfJzCAMwuP8,www.ocuco.com,it
Carma Technology,Privately Held,11-50,2007,Information Technology & Services,more than 1000,"Real-time Ridesharing,Mobility Apps,Efficiency In Transport,Carpooling",https://media.licdn.com/dms/image/C560BAQFP5Cee5kHtmA/company-logo_200_200/0?e=2132524800&v=beta&t=GkSgPRtzHKeIQm73svfnFMM1IbkQhB1-QjVmQB2Bmhk,https://gocarma.com,it
Poly,Privately Held,myself only,2008,Internet,more than 1000,"Web design,development,websites,online stores",https://media.licdn.com/dms/image/C560BAQF9l3_hrHjTOA/company-logo_200_200/0?e=2132524800&v=beta&t=uxlW_01SHzJnPOR-FHoazChJMkLPSwmmc3CpJo-jQ74,http://www.poly.ie,it
Zinopy,Privately Held,11-50,Undisclosed,Computer & Network Security,more than 1000,"IT Security Solutions & Consultancy Services,Email & Web Filtering,Virtualisation,Regulation & Compliance,IT audits,Applications Security Testing,Data Loss Prevention,Firewalls,Cloud Computing,Privileged Identity Management,Managed Services,Managed Security Services,Workspace Virtualisation,Cyber Security,Information Security,User experience,End User Computing,GDPR Readiness,Mobility,Security Intelligence",https://media.licdn.com/dms/image/C4E0BAQFv6_2LcpVHAw/company-logo_200_200/0?e=2132524800&v=beta&t=24FlbenCrE6t8usP5EXTtZ8Ho87LrVfNwFvSJqd8h2E,http://www.zinopy.ie,it
Norkom Technologies,Public Company,201-500,1998,Computer Software,more than 1000,"financial crime,financial compliance,anti-money laundering,anti-fraud,enterprise investigation,interrogation,detection,know your customer,customer due diligence,compliance software",https://media.licdn.com/dms/image/C560BAQFfI68gMWon1A/company-logo_200_200/0?e=2132524800&v=beta&t=H235GbcSvZs7zvMKKSC7FE1XjebpX5hqOHu3E__u9W4,http://www.baesystems.com/businessdefence,it
Phorest Salon Software,Privately Held,51-200,2003,Computer Software,more than 1000,"beauty salon,salon software,hair salon,SaaS,spa,marketing",https://media.licdn.com/dms/image/C510BAQGol7OmqECthg/company-logo_200_200/0?e=2132524800&v=beta&t=US1_kp4sfx3egGbEINlwqNf0J5AKcrdt66uN1HXFUlw,www.phorest.com,it
Showtime Analytics,Privately Held,11-50,2015,Information Technology & Services,more than 1000,"Cinema Analytics,Data Analytics,Data Consultancy,Cinema Business Intelligence",https://media.licdn.com/dms/image/C560BAQFznpohfbKw4Q/company-logo_200_200/0?e=2132524800&v=beta&t=6dJ8Vgz7RjchyLSfFAmeXTTuFXVQl-IMH32wEI7GRcs,www.showtimeanalytics.com,it
Transpoco,Privately Held,11-50,2003,Information Technology & Services,more than 1000,"GPS Fleet Management,Vehicle Tracking,Fleet Cost Consultancy,Mobile Workforce Consultancy,Fleet Management Solutions",https://media.licdn.com/dms/image/C4D0BAQEgXCkJ9OAckg/company-logo_200_200/0?e=2132524800&v=beta&t=wB7OesIgiOdodyW5ouNXUvurX4EsZSUE9tCfIMO2-R4,www.transpoco.com,it
nearForm,Privately Held,51-200,2011,Information Technology & Services,more than 1000,"Open Source,fullstack software development,training,design-led,node.js,consultancy,enterprise software solutions",https://media.licdn.com/dms/image/C4D0BAQEaDRRlH12qyA/company-logo_200_200/0?e=2132524800&v=beta&t=QY-RrUJPmD8P38_7ECZQMZNnGZQ5Vern8EmC8iBmkX0,http://www.nearform.com,it
iSite solutions,Privately Held,51-200,2000,Information Technology & Services,more than 1000,"Dynamics CRM 2013,Professional Services",https://media.licdn.com/dms/image/C4D0BAQFPWxWy9pwwAw/company-logo_200_200/0?e=2132524800&v=beta&t=Lo9Yra824nLH9nuvqNbsl_I04ASRv1GySOat-ei31Cw,http://www.ergogroup.ie/,it
"Redfaire, Oracle ERP Partner, JD Edwards & Oracle ERP Cloud",Privately Held,51-200,2012,Information Technology & Services,more than 1000,"Oracle ERP,Oracle JD Edwards EnterpriseOne,JD Edwards SaaS,Oracle JD Edwards World Software,JDE Upgrades,JD Edwards Cloud & Hosting,ERP Managed Services & IT Support,JDE Project Implementation EMEA,ERP Data Purging & Archiving,JD Edwards AP Automation,Oracle ERP Cloud,Oracle Planning & Budgeting Cloud,EPM,IaaS,Cloud,Oracle ERP Cloud,Oracle SCM Cloud",https://media.licdn.com/dms/image/C4D0BAQGKnX14XDe1CQ/company-logo_200_200/0?e=2132524800&v=beta&t=H2M9DFjLGN9MY4EydtK_uYnth6DfB91nbTblVyIRH6o,www.redfaire.com,it
DNM,Privately Held,11-50,2000,Information Technology & Services,more than 1000,"Business Intelligence,Cloud Services,Database Services,Enterprise Architecture,Managed Services,Data Services,Business Analytics,Oracle,Virtualisation,VMware,SQL Server,Disaster Recovery,Consulting,Big Data,AWS advanced consulting partner,Cloud migration",https://media.licdn.com/dms/image/C4E0BAQGl1BjBQ6H-hA/company-logo_200_200/0?e=2132524800&v=beta&t=Xk-yaOHcsnSMUWt9ABGiLt4whG1wMIwpoL26ahDCegU,www.dnmgroup.com,it
Lucey Fund,Privately Held,11-50,2011,Information Technology & Services,more than 1000,"Online Payments, Portals, Collaboration, Digital Signatures and more,Mobility,Technology Investment,Social Technology Development",https://media.licdn.com/dms/image/C4E0BAQEDz4u3iD_IKw/company-logo_200_200/0?e=2132524800&v=beta&t=q_sVPiN_47X9kCxa1KKHfFhK4r-h0qe4YHQKMzQ9cvo,www.lucey.fund,it
KamaGames,Privately Held,51-200,2010,Computer Games,more than 1000,"Game development,Publishing,Web & Mobile Games",https://media.licdn.com/dms/image/C560BAQHOCa7QVv1p2g/company-logo_200_200/0?e=2132524800&v=beta&t=TPEGTEexGMmggTFeqaR_tyIkbsM195tSWq6se-p5kcg,http://kamagames.com,it
TireCheck,Privately Held,51-200,2006,Information Technology & Services,more than 1000,"Workflow Automation,Mobile Applications,Fleet Management Software,Tire Management Software",https://media.licdn.com/dms/image/C4E0BAQFHB_LBim9XSQ/company-logo_200_200/0?e=2132524800&v=beta&t=D9Y5tKY_R3tuUxbFHMWiyQM6Kx93Hj5iH8dZk5pzxNc,www.tirecheck.com,it
CreatorSEO,Privately Held,11-50,1999,Information Services,more than 1000,"SEO,SEO Tools Ireland,SEO consultancy,SEO Software Ireland,SEO Ireland,SEO Dublin,SEO Services Ireland,SEO Services Dublin,SEO Company Ireland,SEO Company Dublin,SEO Limerick,SEO Cork,SEO Galway,SEO Comapmy Cork,SEO Company Limerick,SEO Company Galway,SEO",https://media.licdn.com/dms/image/C560BAQGqJr3qGZAfzw/company-logo_200_200/0?e=2132524800&v=beta&t=sfuBpsxBZKh8nWq6PhA0HQbZoRb3tzaLw1W9PlY2xHE,www.creatorSEO.com,it
Idiro Analytics,Privately Held,11-50,2003,Information Technology & Services,more than 1000,"Big Data Analytics,Data science,Marketing Solutions for Mobile Operators,Social Network Analysis,Simplifying Hadoop via Red Sqirl,Cross-sell / up-sell solutions,Analytics as a service,Data analytics,Marketing analytics,Predictive analytics,Advanced analytics,Data visualisation,Machine learning,Analytics consulting,Data analytics Ireland,Data analytics,Analytics software,Data science consulting,Next Best Action,Next Best Activity,Big Data,Hadoop analytics,Analytics consultant",https://media.licdn.com/dms/image/C560BAQFw4GeeAJ5LLw/company-logo_200_200/0?e=2132524800&v=beta&t=Vf-Lg9EqbH9xe5ySwb4AWiajaM5A-bovMjODhE5pK-0,www.idiro.com,it
Kefron,Privately Held,51-200,1989,Information Technology & Services,more than 1000,"Accounts Payable Automation,Electronic Document Management Systems,Document Storage & Retrieval,Document Processing Solutions,Document & Data Capture,Online Media Backup,Records Management Consultancy,Onsite Document Management",https://media.licdn.com/dms/image/C560BAQHDTfU4cBJrtA/company-logo_200_200/0?e=2132524800&v=beta&t=EqSPt9uksU7dJ5BWN3hqysv2vgOoETo2UZ88s8w3swE,www.kefron.com,it
The Digital Hub Development Agency,Government Agency,11-50,2003,Internet,more than 1000,"Flexible office space,Enterprise support services,Enterprise network,Technology,Scaling",https://media.licdn.com/dms/image/C560BAQF1lwhKp5TNOQ/company-logo_200_200/0?e=2132524800&v=beta&t=Y3u99Kec-2Qta8K_A-Cyr-b8HbL66caMak4c17CKsxk,www.thedigitalhub.com,it
Smarttech247,Privately Held,51-200,2001,Information Technology & Services,more than 1000,"Security Operation Centre Services,Penetration Testing,Incident Response Services,Compliance and Risk,Security Training,Asset Testing",https://media.licdn.com/dms/image/C510BAQEe1U7_v6j_Ig/company-logo_200_200/0?e=2132524800&v=beta&t=fvwokAzMLDcwUOtZuhrF3jYM_ipWOocMJ_PtOyg4dhM,http://www.smarttech247.com,it
Eirtight Technology,Privately Held,11-50,2008,Information Technology & Services,more than 1000,"Cloud Software Solutions,Windows Azure Development,Mobile App Development,Web Apps,E-Commerce,Software Outsourcing,Custom Software Development,Development Team Outsourcing,Enterprise Mobile Apps,Systems Integration,.NET, C# Development,Project Recovery",https://media.licdn.com/dms/image/C4E0BAQEGvzOwju2uKg/company-logo_200_200/0?e=2132524800&v=beta&t=mNTPe5_loY6V4UhNkYOnPdU_W9_P-HmmNrJFreKTXJ8,www.eirtight.com,it
Kooomo,Privately Held,51-200,2000,Internet,more than 1000,"digital commerce,cloud commerce,omnichannel,multichannel,cloud commerce,eCommerce,marketplace",https://media.licdn.com/dms/image/C4E0BAQFKvpljmXlYFg/company-logo_200_200/0?e=2132524800&v=beta&t=6DqWyC1EBJJyvEHGOI-alcpjLmgOMOiTfH2X4-q8qRE,https://www.kooomo.com,it
TERMINALFOUR,Privately Held,51-200,1996,Computer Software,more than 1000,"Web Content Management System,Web Experience Management,Multi-Channel Publishing,Online Channel Optimization,Higher Education",https://media.licdn.com/dms/image/C4D0BAQGixhhBdC9YHw/company-logo_200_200/0?e=2132524800&v=beta&t=WBq5T_ZLDhEJeeu_jesf5AAKJsNRH72IH8QNMSc_YiM,http://www.terminalfour.com,it
Munich Re Automation Solutions Ltd,Privately Held,51-200,1986,Computer Software,more than 1000,"Automated Underwriting,Underwriter Workbench,Electronic New Business Underwriting,Business Analytics",https://media.licdn.com/dms/image/C4D0BAQFFwrabjv9pTg/company-logo_200_200/0?e=2132524800&v=beta&t=j-EeSZMagNGQQMh48Vl5BWnP82ptXeU34gqn1EOPG-A,http://www.munichre.com/automation-solutions,it
Quest Computing Ltd,Privately Held,51-200,1989,Computer Software,more than 1000,Software for Public Sector,https://media.licdn.com/dms/image/C4E0BAQGxcpTcSFX4tA/company-logo_200_200/0?e=2132524800&v=beta&t=nQvJRHXLAjh39gvN4KJwl3BBJ9J7lOVBVqTNhY9F18E,www.quest.ie,it
xSellco,Privately Held,51-200,Undisclosed,Information Technology & Services,more than 1000,"e-commerce,ebay,amazon,feedback management,automated repricing,Analytics,Repricing,marketplace software,help desk software,integration,customer support,customer service,online selling,helpdesk,Shopify",https://media.licdn.com/dms/image/C560BAQHeoxAy481X2A/company-logo_200_200/0?e=2132524800&v=beta&t=6zbm-t53sZmyAMCd20598H7t40JTh2NI3AxJ836vrCA,www.xsellco.com,it
ChannelSight,Privately Held,51-200,2013,Internet,more than 1000,"increasing conversions,channel relationships,lead generation,brand marketing,e-commerce,advertising,online shopping,buying process optimisation,maximising online sales,Where To Buy,fuzzy logic,pattern matching,web crawler technology,big data & analytics,machine learning,AI,Visual Search,Image Recognition,Programmatic Video",https://media.licdn.com/dms/image/C4E0BAQFT5JdLgO2H3Q/company-logo_200_200/0?e=2132524800&v=beta&t=Y12vTy9E8zsXSV5t_yv_Ey0qlP_QNu0pyMXQObosqu0,http://www.channelsight.com/,it
System Dynamics,Privately Held,51-200,1968,Information Technology & Services,more than 1000,"IT Consultancy,Professional Services,Project Management,Change Management,Behavioural Leadership,Java,Mobile Development,Business Analysis,Testing,Oracle eBusiness,JD Edwards,SharePoint,.Net,Domino,Resource Augmentation,Enterprise Asset Management",https://media.licdn.com/dms/image/C4D0BAQE4AU3N4Wtr7w/company-logo_200_200/0?e=2132524800&v=beta&t=J1GZMZU0344b29IFpyu6ocME4h-ysdzcGpHEq8YvWuM,http://www.systemdynamics.ie/,it
Diona,Privately Held,51-200,2012,Computer Software,more than 1000,"HHS,Mobility Solutions,IBM Curam",https://media.licdn.com/dms/image/C560BAQHF6L4VtGeM1Q/company-logo_200_200/0?e=2132524800&v=beta&t=yBzybHOYxjomTn3Ut7RZJi6dgHPnTQDwhWzaFb5QxHY,www.diona.com,it
Waratek,Privately Held,11-50,2009,Computer Software,more than 1000,"Application Security,Secure Java Containers,Runtime Application Self Protection,Java Security,Cyber Security,java,information security,web application security,.NET,runtime protection,.NET security",https://media.licdn.com/dms/image/C4E0BAQGMN2BMIlSnKg/company-logo_200_200/0?e=2132524800&v=beta&t=XoPaJBW19WcP7bvlezhvJhhGW1QHXSUEg9KTHiBJ_YA,http://www.waratek.com,it
AYLIEN,Privately Held,11-50,2012,Computer Software,more than 1000,"Text Analysis,Machine Learning,Natural Language Processing,Artificial Intelligence",https://media.licdn.com/dms/image/C560BAQHw_d1_Nz5_sQ/company-logo_200_200/0?e=2132524800&v=beta&t=XbtQV9SFUN2bgYI_DSn-TYSFdoQuWfJyU_jCGa2Cn70,https://aylien.com,it
ICT Services Ltd,Public Company,51-200,1998,Information Technology & Services,more than 1000,Not Specified,https://media.licdn.com/dms/image/C4D0BAQHLmSA8mchhbw/company-logo_200_200/0?e=2132524800&v=beta&t=Kypp7TIM0mmM451kIQDBIYn3-d5a_mGdokDJKHX_9Zs,www.ictservices.ie,it
Trilogy Technologies,Privately Held,51-200,1998,Information Technology & Services,more than 1000,"IT Managed Services,ICT strategy consulting,Virtualization,Cloud Solutions & Services,Unified Computing,Unified Storage Management,Database management,IT Maintenance & Support,Microsoft Office 365,Backup as a Service,Managed Security",https://media.licdn.com/dms/image/C4E0BAQGNtlkK_9ManA/company-logo_200_200/0?e=2132524800&v=beta&t=OWGc-GyP1TeHXkxAq1qBN4ce__BWXzvPfi0oNlSuO8c,www.trilogytechnologies.com,it
Arrow ECS Ireland,Public Company,11-50,Undisclosed,Information Technology & Services,more than 1000,"Big Data & Analytics,Cloud,Data Centre,GDPR,IoT,Security,Services,Training",https://media.licdn.com/dms/image/C4E0BAQEUfPK2jOkuAw/company-logo_200_200/0?e=2132524800&v=beta&t=5ERBWiQcCX-zd5ibxkDVbU6pMjP9pqpqZad0KjfAHLs,www.arrowecs.ie,it
Topsec Cloud Solutions,Privately Held,11-50,2002,Computer & Network Security,more than 1000,"Email Security,Web Filtering,Email Archiving,Secure File Exchange,Blended Threats (Anti-Phishing/Ransomware),Email Continuity,Image Analysis,Premium Hosted Exchange,Reseller Program,Managed Mail,Domain Name Management",https://media.licdn.com/dms/image/C4E0BAQELlqRzlcUMqA/company-logo_200_200/0?e=2132524800&v=beta&t=7IgsqVz8wFrvoUE5lhaIP7Q2Gvk_A32mBSRJ0FON8Fo,www.topsec.com,it
Sidero Ltd,Privately Held,51-200,2013,Information Technology & Services,more than 1000,"Architecture & Technology Consulting,Product Strategy,Feature Development,System Integration,User Interface & Usability,System Test",https://media.licdn.com/dms/image/C4E0BAQHjAC4JxSDA0A/company-logo_200_200/0?e=2132524800&v=beta&t=StXLViC-Vcr91iuPxysDfQ6xDjYlfclLP9vUSuklOSk,http://www.sidero.ie,it
Sabeo,Privately Held,51-200,2000,Information Technology & Services,more than 1000,"Resourcing Services,Permanent Recruitment Services.,Full Managed Service,IT Services Provider,Systems Integrator,Consultancy Services,IT Contracting Services,Headhunting,Direct Sourcing,IT Consultancy,Solutions Provider",https://media.licdn.com/dms/image/C560BAQHDbyaSzvs_FQ/company-logo_200_200/0?e=2132524800&v=beta&t=z4HbcrHvsqtZLPE30QFkx63nHgTebyxgku56K-p4-gs,www.sabeo.com,it
Sytorus,Privately Held,11-50,2013,Information Services,more than 1000,"Data Protection,Compliance,Business Value,Security Management,Data Protection Officer",https://media.licdn.com/dms/image/C510BAQFv4V8Ez-DSTw/company-logo_200_200/0?e=2132524800&v=beta&t=2_eEkhkmn-NcI49U3a2Z5QxJqDalDYp2HagKhNl2Esg,www.sytorus.com,it
Typetec,Privately Held,11-50,1982,Information Technology & Services,more than 1000,"IT Managed Services,Virtualisation,Project Management,Storage,Security,Business Continuity & Disaster Recovery,Mobile Device Management,Cloud Solutions,Cloud Migration,Office 365,SharePoint Migration,IT Consultancy,GDPR Consultancy,Cyber Security,Hosting,Cloud Security",https://media.licdn.com/dms/image/C560BAQHHOUN_ZKEFrA/company-logo_200_200/0?e=2132524800&v=beta&t=NpN7xPaatHYqrQ7Xo5np8RDP3VJjVA4oEN_H6wIxBo0,www.typetec.ie,it
SpunOut.ie,Non Profit,11-50,2004,Information Services,more than 1000,"Listings for free and affordable help services in ireland,Provide access to relevant, reliable, and non-judgemental information,Promotes general wellbeing and healthy living,Engaging with young people,A platform for young people to have their voices heard",https://media.licdn.com/dms/image/C560BAQG4dqHz4os9-A/company-logo_200_200/0?e=2132524800&v=beta&t=m5COSn5zvR2Ps7xZCBJQEbEkjFTLtdRP5pHB7gZMc5A,http://www.spunout.ie,it
TCAS Online Ltd,Privately Held,11-50,2000,Information Technology & Services,more than 1000,"Student Accommodation Management Systems,Management of Head Lease Schemes,Management of Non-Core facilities e.g. Summer Business,Management of Multi-Site Portfolios,Student Accommodation Management Software,Accommodation Management System Consultancy",https://media.licdn.com/dms/image/C560BAQFoUtxfHHEUlw/company-logo_200_200/0?e=2132524800&v=beta&t=r1AvqucPjqJLhTvW6H5lPYJGRy8iZsa3H9STNdYUJqo,www.tcasonline.com,it
CBE Ltd,Privately Held,51-200,1980,Information Technology & Services,500-1000,"Retail,Hospitality,EPoS systems,Back-Office Software,PMS,Cash registers,Cashless systems,Handheld Ordering terminals,Self Checkout",https://media.licdn.com/dms/image/C560BAQFbSwVXEmAgOA/company-logo_200_200/0?e=2132524800&v=beta&t=CoKo0eofrLQUlZ1Rjgf8II5cAgI9uKITL_YsPgzVXwQ,http://www.cbe.ie,it
Renaissance,Privately Held,11-50,1987,Information Technology & Services,500-1000,"Gateway Protection,Encryption,Endpoint Protection,SaaS Services,Business Continuity,Archiving,Data Leakage",https://media.licdn.com/dms/image/C560BAQGJzvjw5IV9Lg/company-logo_200_200/0?e=2132524800&v=beta&t=0bd9B1vE3P49qAqLq8Bwoynei8MwGR0AgGujh2aR8L4,www.renaissance.ie,it
Test Triangle Ltd,Privately Held,51-200,2012,Information Technology & Services,more than 1000,"Onsite Testing Services,Offsite Testing Services,Software Testing Outsourcing,Software Testing Training,QA,DevOps,IT Recruitment,Software Testing,Apps,App Testing,App Development,IT Resourcing,IT Staffing,App Development,Managed Testing Services,Remote Testing,Quality Assurance,Atlassian,Jira,Docker,Zendesk,Load Testing,Performance Testing,Security Testing,IT Training,SAP Consulting,Test Outsourcing,Functional Testing,Selenium WebDriver,MicroFocus,SAP,Microservices,.NET,ISTQB,Service Desk,Confluence,Trello",https://media.licdn.com/dms/image/C4E0BAQEy_yeqXTrlUA/company-logo_200_200/0?e=2132524800&v=beta&t=7KLDBKeVESw5tj_PjGDAxgXh02YxEwDtJKJlDN2RWZ8,http://www.testtriangle.com,it
OnePageCRM,Privately Held,11-50,2010,Internet,more than 1000,Development and marketing of SaaS web applications for small businesses.,https://media.licdn.com/dms/image/C560BAQG7FqzJbj8koA/company-logo_200_200/0?e=2132524800&v=beta&t=0YrgJ5DaG4Q6IpkqULB4w_O16XejcYukjS15STo7hKc,http://www.onepagecrm.com,it
Brandon Global IT,Privately Held,11-50,1998,Information Technology & Services,more than 1000,"Cybersecurity,Backup,Disaster Recovery,IT Project Delivery,Managed Services,Virtualisation,Cloud Solutions",https://media.licdn.com/dms/image/C510BAQG0ngcCF6GCug/company-logo_200_200/0?e=2132524800&v=beta&t=PElUPP8CjbVqc1FSiVy4m7EJWCUPc1eFLwW0e87d5F4,www.brandon.global,it
IMGS,Privately Held,11-50,2002,Computer Software,more than 1000,"ETL,GIS,Remote Sensing,Big Data,Data Integration,Cloud,Cloud Integration,Data Migration,Data Quality ,Talend,Hexagon Geospatial,Safe Software,FME,Smart Cities,Data Governance,Business Intelligence,GDPR,Hexagon Safety and Infrastructure,Photogrammetry",https://media.licdn.com/dms/image/C560BAQFLlHF4Z7yhug/company-logo_200_200/0?e=2132524800&v=beta&t=r6-optXn_J9EGeT-WUcH7HYrVodQnulGeFLfjEtjvaI,www.imgs.ie,it
CareWorks,Privately Held,51-200,1997,Computer Software,500-1000,"Child Welfare,Adult Welfare,Youth Justice,Voluntary Sector,Disability,Aging",https://media.licdn.com/dms/image/C4D0BAQFki2WsputdhQ/company-logo_200_200/0?e=2132524800&v=beta&t=V5HCmEuDi7jUH6eDJyLJGj_UK4uJ9_d9V6uOCkIiGgM,www.careworks.co.uk,it
Eirteic,Privately Held,51-200,2000,Information Technology & Services,more than 1000,"OSS,BSS,NGSI,Systems Integration,Fault Management,Performance Management,Network Managment,IBM,Monolith,EMC,Voyence,Tivoli,Netcool,Xceedium",https://media.licdn.com/dms/image/C560BAQGHQJWRmwtorA/company-logo_200_200/0?e=2132524800&v=beta&t=axNugEvJWPiOuGrLTxQW92e72eJy6eaZo6sPiHYq1lM,http://www.eirteic.com,it
Aró Digital Strategy,Privately Held,11-50,1996,Information Technology & Services,more than 1000,"Website Design & Development,Hotel Reservation Software,E-Commerce Solutions,Online Shop,Gift Vouchers,Online & Email Marketing,SEO,Audit,Social Media,Google Adwords Qualified,Wedding Portal,Customer Loyalty,PPC,Digital Marketing Training,luxury brands",https://media.licdn.com/dms/image/C560BAQGPjTbz-Mjd4Q/company-logo_200_200/0?e=2132524800&v=beta&t=WThPi0zwv9XBlfaH_frBGGc-zJFfiZmTMe67yfZE62U,http://www.aro.ie/,it
Showt,Privately Held,11-50,2012,Internet,more than 1000,"Mobile apps,Polls,Interactive Television,Widgets,SMS",https://media.licdn.com/dms/image/C510BAQHITBBBFfy2pQ/company-logo_200_200/0?e=2132524800&v=beta&t=6ExGulmFwAzzZsD8G3bBmqjru1MrSkVcDYTOwM7tS8s,www.showt.com,it
